CustomerID,first_purchase,last_purchase,historical_orders,historical_revenue,mean_order_value,median_order_value,std_order_value,max_order_value,total_units,active_purchase_days,country,monetary_value,frequency,bgnbd_recency,T,days_since_last_purchase,tenure_days,average_days_between_orders,historic_clv_annual_margin,R_score,F_score,M_score,RFM_score
15427,2011-10-23 14:47:00,2011-11-06 14:29:00,3,1430.54,476.84666666666664,489.66,111.50353641626496,581.39,967,2,United Kingdom,535.525,2,13.9875,46.91875,32.93125,46.91875,6.99375,3338.6253896363387,3,3,4,334
15428,2011-11-24 16:54:00,2011-11-24 16:54:00,1,93.78,93.78,93.78,0.0,93.78,102,1,United Kingdom,0.0,0,0.0,14.830555555555556,14.830555555555556,14.830555555555556,,692.4157332833864,4,1,1,411
15429,2011-09-25 13:42:00,2011-11-13 12:28:00,2,397.35,198.675,198.675,62.769868965929845,243.06,380,2,United Kingdom,154.29,1,48.94861111111111,74.96388888888889,26.01527777777778,74.96388888888889,48.94861111111111,580.4104568866491,4,3,2,432
15432,2011-11-16 16:30:00,2011-11-16 16:30:00,1,171.19,171.19,171.19,0.0,171.19,65,1,United Kingdom,0.0,0,0.0,22.84722222222222,22.84722222222222,22.84722222222222,,820.4631975683891,4,1,1,411
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,2,533.3,266.65,266.65,149.89249547592433,372.64,534,2,United Kingdom,160.66,1,53.85625,266.94305555555553,213.08680555555554,266.94305555555553,53.85625,218.75957731309734,1,3,3,133
15434,2011-05-23 14:18:00,2011-12-01 13:33:00,5,1041.48,208.296,247.5,116.60127134812896,306.96,647,4,United Kingdom,183.63,4,191.96875,199.9388888888889,7.970138888888889,199.9388888888889,47.9921875,570.384584178499,5,4,4,544
15435,2011-11-17 16:39:00,2011-11-17 16:39:00,1,149.29,149.29,149.29,0.0,149.29,54,1,United Kingdom,0.0,0,0.0,21.840972222222224,21.840972222222224,21.840972222222224,,748.4673682871768,4,1,1,411
15436,2011-04-19 16:52:00,2011-11-27 16:05:00,3,1067.75,355.9166666666667,352.45,126.48563488923685,484.1,574,3,United Kingdom,291.825,2,221.9673611111111,233.83194444444445,11.864583333333334,233.83194444444445,110.98368055555555,500.01134480485155,5,3,4,534
15437,2011-03-22 13:11:00,2011-03-22 13:11:00,1,200.16,200.16,200.16,0.0,200.16,79,1,United Kingdom,0.0,0,0.0,261.98541666666665,261.98541666666665,261.98541666666665,,83.65931309789826,1,1,1,111
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,156.57999999999998,156.57999999999998,0.0,156.57999999999998,59,1,United Kingdom,0.0,0,0.0,130.93819444444443,130.93819444444443,130.93819444444443,,130.94353464049516,2,1,1,211
15440,2011-05-15 11:30:00,2011-10-16 12:16:00,3,383.68,127.89333333333333,125.8,17.175940537080745,146.02,197,3,United Kingdom,128.94,2,154.03194444444443,208.05555555555554,54.02361111111111,208.05555555555554,77.01597222222222,201.93144993324435,3,3,2,332
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,594.0,594.0,0.0,594.0,120,1,United Kingdom,0.0,0,0.0,248.01805555555555,248.01805555555555,248.01805555555555,,262.25106819059994,1,1,3,113
15443,2011-01-23 13:25:00,2011-12-08 10:40:00,7,3213.59,459.0842857142857,437.71,149.2068377406727,680.32,1639,7,United Kingdom,462.6466666666667,6,318.8854166666667,319.97569444444446,1.0902777777777777,319.97569444444446,53.14756944444445,1099.733858257463,5,5,5,555
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,2,1411.21,705.605,705.605,522.9125357552637,1075.36,759,2,United Kingdom,1075.36,1,31.05902777777778,39.859722222222224,8.800694444444444,39.859722222222224,31.05902777777778,3876.7830377365062,5,3,4,534
15445,2011-03-20 15:06:00,2011-03-20 15:06:00,1,113.5,113.5,113.5,0.0,113.5,58,1,United Kingdom,0.0,0,0.0,263.90555555555557,263.90555555555557,263.90555555555557,,47.09355198619034,1,1,1,111
15447,2011-01-13 11:26:00,2011-01-13 11:26:00,1,155.17,155.17,155.17,0.0,155.17,85,1,United Kingdom,0.0,0,0.0,330.05833333333334,330.05833333333334,330.05833333333334,,51.479127426969974,1,1,1,111
15448,2011-01-31 10:42:00,2011-01-31 10:42:00,1,494.64,494.64,494.64,0.0,494.64,232,1,United Kingdom,0.0,0,0.0,312.0888888888889,312.0888888888889,312.0888888888889,,173.55017089148387,1,1,3,113
15449,2011-03-23 10:43:00,2011-11-13 15:02:00,3,974.52,324.84,326.82,22.136512823839293,345.92,812,3,United Kingdom,314.29999999999995,2,235.1798611111111,261.08819444444447,25.908333333333335,261.08819444444447,117.58993055555555,408.7122369782454,4,3,4,434
15450,2011-11-09 17:11:00,2011-11-09 17:11:00,1,429.84,429.84,429.84,0.0,429.84,376,1,United Kingdom,0.0,0,0.0,29.81875,29.81875,29.81875,,1578.452483756026,4,1,2,412
15452,2011-03-20 15:21:00,2011-11-10 12:13:00,3,528.48,176.16,166.07999999999998,56.47871103345047,237.0,280,3,United Kingdom,145.74,2,234.86944444444444,263.8951388888889,29.025694444444444,263.8951388888889,117.43472222222222,219.28619164282955,4,3,3,433
15453,2011-06-05 12:37:00,2011-12-08 10:59:00,7,1371.77,195.96714285714285,186.96,74.58628620916977,348.33,837,7,United Kingdom,196.23833333333334,6,185.93194444444444,187.0090277777778,1.0770833333333334,187.0090277777778,30.988657407407405,803.2169183751527,5,5,4,554
15454,2010-12-12 14:21:00,2010-12-12 14:21:00,1,179.1,179.1,179.1,0.0,179.1,86,1,United Kingdom,0.0,0,0.0,361.93680555555557,361.93680555555557,361.93680555555557,,54.18473528796655,1,1,1,111
15456,2010-12-15 15:34:00,2011-03-01 13:51:00,3,434.59,144.86333333333332,185.7,112.47944538151552,231.22,633,2,United Kingdom,101.685,2,75.92847222222223,358.8861111111111,282.9576388888889,358.8861111111111,37.96423611111111,132.59806809650226,1,3,2,132
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,237.07,237.07,237.07,0.0,237.07,132,1,United Kingdom,0.0,0,0.0,261.8881944444444,261.8881944444444,261.8881944444444,,99.12308210405735,1,1,1,111
15458,2011-11-14 13:08:00,2011-11-14 13:08:00,1,161.64,161.64,161.64,0.0,161.64,156,1,United Kingdom,0.0,0,0.0,24.9875,24.9875,24.9875,,708.3373686843421,4,1,1,411
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,214.26,214.26,214.26,0.0,214.26,107,1,United Kingdom,0.0,0,0.0,353.8625,353.8625,353.8625,,66.30109152566321,1,1,1,111
15462,2011-06-05 15:36:00,2011-09-06 13:11:00,3,234.6,78.2,64.8,23.20948082142296,105.0,172,3,United Kingdom,64.8,2,92.89930555555556,186.88472222222222,93.98541666666667,186.88472222222222,46.44965277777778,137.45746412301105,2,3,1,231
15463,2011-11-10 12:57:00,2011-11-10 12:57:00,1,126.14,126.14,126.14,0.0,126.14,106,1,United Kingdom,0.0,0,0.0,28.99513888888889,28.99513888888889,28.99513888888889,,476.3670921849927,4,1,1,411
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1044.65,1044.65,1044.65,0.0,1044.65,348,1,United Kingdom,0.0,0,0.0,337.87083333333334,337.87083333333334,337.87083333333334,,338.5588920815401,1,1,4,114
15465,2010-12-05 10:12:00,2011-11-20 10:11:00,18,7354.62,408.59,392.17499999999995,162.58539902608285,786.4399999999999,1257,18,United Kingdom,401.11,17,349.99930555555557,369.1097222222222,19.110416666666666,369.1097222222222,20.588194444444444,2181.819772049112,4,5,5,455
15466,2011-09-15 14:08:00,2011-09-15 14:08:00,1,334.53,334.53,334.53,0.0,334.53,246,1,United Kingdom,0.0,0,0.0,84.94583333333334,84.94583333333334,84.94583333333334,,431.2281551969392,2,1,2,212
15467,2011-07-10 14:42:00,2011-11-30 14:17:00,3,524.88,174.96,122.32,98.34432774695244,288.42,310,3,United Kingdom,118.22999999999999,2,142.98263888888889,151.92222222222222,8.939583333333333,151.92222222222222,71.49131944444444,378.3143713888686,5,3,3,533
15468,2011-10-19 13:38:00,2011-10-19 13:49:00,2,467.51,233.755,233.755,302.4366413812983,447.61,155,1,United Kingdom,19.9,1,0.007638888888888889,50.96666666666667,50.95902777777778,50.96666666666667,0.007638888888888889,1004.4279594506212,3,3,2,332
15469,2011-08-11 16:54:00,2011-10-20 16:21:00,2,538.55,269.275,269.275,49.53283002211764,304.3,153,2,United Kingdom,234.25,1,69.97708333333334,119.83055555555555,49.85347222222222,119.83055555555555,69.97708333333334,492.12176916479285,3,3,3,333
15471,2011-12-07 14:12:00,2011-12-07 14:12:00,1,454.48,454.48,454.48,0.0,454.48,256,1,United Kingdom,0.0,0,0.0,1.9430555555555555,1.9430555555555555,1.9430555555555555,,25612.0108649035,5,1,2,512
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,371.56,371.56,371.56,0.0,371.56,251,1,United Kingdom,0.0,0,0.0,112.89791666666666,112.89791666666666,112.89791666666666,,360.3770663025226,2,1,2,212
15473,2011-10-10 11:12:00,2011-11-25 15:15:00,7,1771.2,253.02857142857144,204.0,175.21017582973232,547.2,672,4,United Kingdom,204.0,6,46.16875,60.06805555555555,13.899305555555555,60.06805555555555,7.694791666666667,3228.777728964832,4,5,4,454
15475,2011-09-23 15:20:00,2011-09-23 15:20:00,1,454.10999999999996,454.10999999999996,454.10999999999996,0.0,454.10999999999996,319,1,United Kingdom,0.0,0,0.0,76.89583333333333,76.89583333333333,76.89583333333333,,646.6546085071795,2,1,2,212
15478,2011-10-14 11:09:00,2011-10-30 14:19:00,2,1399.92,699.96,699.96,179.42127465827457,826.83,575,2,United Kingdom,573.09,1,16.131944444444443,56.07013888888889,39.93819444444444,56.07013888888889,16.131944444444443,2733.919391634981,3,3,4,334
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,905.5,905.5,905.5,0.0,905.5,303,1,Malta,0.0,0,0.0,115.92916666666666,115.92916666666666,115.92916666666666,,855.2830392121625,2,1,3,213
15482,2010-12-16 10:08:00,2011-11-24 10:46:00,12,10879.76,906.6466666666666,689.93,720.82461729395,2210.64,5004,9,United Kingdom,957.0836363636364,11,343.0263888888889,358.1125,15.08611111111111,358.1125,31.184217171717172,3326.7024189325975,4,5,5,455
15483,2011-03-18 12:26:00,2011-07-01 13:07:00,4,225.26,56.315,47.739999999999995,42.594391258317884,110.95,291,2,United Kingdom,38.10333333333333,3,105.02847222222222,266.01666666666665,160.98819444444445,266.01666666666665,35.00949074074074,92.7234007894242,2,4,1,241
15484,2011-09-22 13:31:00,2011-12-08 15:03:00,4,3590.41,897.6025,781.815,530.3014943957195,1632.62,3150,4,United Kingdom,652.5966666666667,3,77.06388888888888,77.97152777777778,0.9076388888888889,77.97152777777778,25.68796296296296,5042.223824579841,5,4,5,545
15485,2010-12-01 13:23:00,2011-11-09 14:31:00,3,2564.5,854.8333333333334,939.59,489.4501983177995,1296.37,1281,3,United Kingdom,812.4549999999999,2,343.0472222222222,372.9770833333333,29.929861111111112,372.9770833333333,171.5236111111111,752.895452692022,4,3,5,435
15488,2011-09-08 10:11:00,2011-09-08 10:11:00,1,91.32000000000001,91.32000000000001,91.32000000000001,0.0,91.32000000000001,73,1,United Kingdom,0.0,0,0.0,92.11041666666667,92.11041666666667,92.11041666666667,,108.56036007509104,2,1,1,211
15489,2011-05-12 12:54:00,2011-11-17 08:53:00,3,1134.28,378.0933333333333,348.26,55.952280859079664,442.64,608,3,United Kingdom,393.01,2,188.83263888888888,210.99722222222223,22.164583333333333,210.99722222222223,94.41631944444444,588.6506878710883,4,3,4,434
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,3100.09,516.6816666666667,506.725,264.41209922518044,837.97,1646,5,United Kingdom,452.424,5,140.24444444444444,235.11527777777778,94.87083333333334,235.11527777777778,28.04888888888889,1443.801773361767,2,5,5,255
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,2,659.46,329.73,329.73,223.45988499057276,487.74,483,2,United Kingdom,171.72,1,46.03541666666667,73.95,27.914583333333333,73.95,46.03541666666667,976.4823529411765,4,3,3,433
15493,2011-03-14 11:44:00,2011-11-07 12:04:00,5,1953.4099999999999,390.68199999999996,404.54,93.62545417780358,514.91,551,4,United Kingdom,359.625,4,238.01388888888889,270.04583333333335,32.03194444444444,270.04583333333335,59.50347222222222,792.08181944423,4,4,4,444
15494,2011-08-10 15:29:00,2011-11-18 14:51:00,2,1280.5800000000002,640.2900000000001,640.2900000000001,678.2426823785128,1119.88,1139,2,United Kingdom,160.7,1,99.97361111111111,120.88958333333333,20.915972222222223,120.88958333333333,99.97361111111111,1159.9304599582954,4,3,4,434
15497,2011-01-24 10:01:00,2011-11-22 11:51:00,2,1262.2,631.1,631.1,480.1255044256658,970.6,624,2,United Kingdom,291.6,1,302.0763888888889,319.1173611111111,17.040972222222223,319.1173611111111,302.0763888888889,433.1036691917159,4,3,4,434
15498,2010-12-08 12:29:00,2011-12-07 12:48:00,27,13316.4,493.2,450.92,412.77362800562133,1761.18,6105,17,United Kingdom,494.82615384615383,26,364.0131944444444,366.01458333333335,2.001388888888889,366.01458333333335,14.000507478632478,3983.846180992332,5,5,5,555
15500,2011-09-19 13:47:00,2011-12-01 13:47:00,4,1131.56,282.89,289.25,107.63239722933487,406.02,572,4,United Kingdom,241.84666666666666,3,73.0,80.96041666666666,7.960416666666666,80.96041666666666,24.333333333333332,1530.4493862741565,5,4,4,544
15502,2010-12-05 15:40:00,2011-11-24 12:48:00,12,10384.93,865.4108333333334,311.25,1191.846173268852,3315.0699999999997,4236,8,United Kingdom,892.3118181818182,11,353.88055555555553,368.88194444444446,15.001388888888888,368.88194444444446,32.170959595959594,3082.693127506165,4,5,5,455
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,141.04,141.04,141.04,0.0,141.04,70,1,United Kingdom,0.0,0,0.0,362.0784722222222,362.0784722222222,362.0784722222222,,42.653405780284736,1,1,1,111
15504,2011-09-19 13:45:00,2011-09-19 13:45:00,1,52.83,52.83,52.83,0.0,52.83,33,1,United Kingdom,0.0,0,0.0,80.96180555555556,80.96180555555556,80.96180555555556,,71.45202556074966,2,1,1,211
15505,2011-07-07 13:33:00,2011-10-18 07:56:00,5,3610.96,722.192,644.96,184.17252596410796,944.1600000000001,2390,5,United Kingdom,666.7,4,102.76597222222222,154.9701388888889,52.204166666666666,154.9701388888889,25.691493055555554,2551.4600608540177,3,4,5,345
15506,2011-07-24 11:45:00,2011-11-17 12:11:00,3,972.0799999999999,324.02666666666664,298.46,129.94030334477955,464.85,842,3,United Kingdom,381.655,2,116.01805555555555,138.04513888888889,22.027083333333334,138.04513888888889,58.009027777777774,771.0721352214703,4,3,4,434
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,475.86,475.86,475.86,0.0,475.86,160,1,United Kingdom,0.0,0,0.0,171.06319444444443,171.06319444444443,171.06319444444443,,304.6047992335516,2,1,2,212
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,1000.27,166.71166666666667,160.865,106.79488984341278,311.42,440,4,United Kingdom,137.77,5,46.00833333333333,234.88819444444445,188.8798611111111,234.88819444444445,9.201666666666666,466.30510851794133,1,5,4,154
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,250.0,250.0,0.0,250.0,2,1,United Kingdom,0.0,0,0.0,330.02777777777777,330.02777777777777,330.02777777777777,,82.94756333641949,1,1,2,112
15511,2011-09-15 15:05:00,2011-11-28 09:43:00,5,900.53,180.106,192.35,45.29714041747006,229.8,269,5,United Kingdom,174.4075,4,73.77638888888889,84.90625,11.129861111111111,84.90625,18.444097222222222,1161.3754582259846,5,4,3,543
15512,2010-12-15 12:01:00,2011-07-07 10:20:00,2,121.0,60.5,60.5,57.558491988584976,101.2,68,2,United Kingdom,19.799999999999997,1,203.9298611111111,359.0340277777778,155.10416666666666,359.0340277777778,203.9298611111111,36.90318737197998,2,3,1,231
15513,2010-12-01 11:22:00,2011-11-06 14:36:00,19,14758.220000000001,776.7484210526317,357.0,754.7909082378243,2520.28,5709,15,United Kingdom,800.0677777777778,18,340.1347222222222,373.06111111111113,32.92638888888889,373.06111111111113,18.896373456790123,4331.797236079879,3,5,5,355
15514,2010-12-10 13:50:00,2011-11-27 14:40:00,11,4023.7200000000003,365.7927272727273,355.23,287.4981553363746,1076.3200000000002,2098,8,United Kingdom,294.73999999999995,10,352.03472222222223,363.9583333333333,11.92361111111111,363.9583333333333,35.203472222222224,1210.5708254149972,5,5,5,555
15516,2011-10-24 11:33:00,2011-10-26 10:51:00,3,62.43,20.81,8.67,23.056563056969267,47.4,27,2,United Kingdom,7.515000000000001,2,1.9708333333333334,46.053472222222226,44.08263888888889,46.053472222222226,0.9854166666666667,148.43799327472593,3,3,1,331
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,267.03,267.03,267.03,0.0,267.03,293,1,United Kingdom,0.0,0,0.0,232.95,232.95,232.95,,125.51957501609789,1,1,2,112
15518,2011-01-11 12:55:00,2011-10-06 13:05:00,8,1921.55,240.19375,279.78999999999996,151.64908147595224,399.15999999999997,1263,7,United Kingdom,224.04857142857142,7,268.00694444444446,331.99652777777777,63.989583333333336,331.99652777777777,38.28670634920635,633.7708602206766,3,5,4,354
15520,2011-12-08 10:58:00,2011-12-08 10:58:00,1,343.5,343.5,343.5,0.0,343.5,314,1,United Kingdom,0.0,0,0.0,1.0777777777777777,1.0777777777777777,1.0777777777777777,,34898.89175257732,5,1,2,512
15521,2011-03-30 09:15:00,2011-10-30 13:42:00,8,3000.2,375.025,438.945,206.7770723681493,673.42,1836,6,United Kingdom,360.6442857142857,7,214.18541666666667,254.14930555555554,39.96388888888889,254.14930555555554,30.597916666666666,1292.633474964137,3,5,5,355
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,2,397.99,198.995,198.995,84.93059548831623,259.05,572,2,United Kingdom,138.94,1,54.958333333333336,87.01666666666667,32.05833333333333,87.01666666666667,54.958333333333336,500.82250526719014,3,3,2,332
15523,2011-09-16 16:29:00,2011-09-16 16:29:00,1,412.01000000000005,412.01000000000005,412.01000000000005,0.0,412.01000000000005,132,1,United Kingdom,0.0,0,0.0,83.84791666666666,83.84791666666666,83.84791666666666,,538.0586279722713,2,1,2,212
15524,2011-11-15 12:09:00,2011-11-15 12:09:00,1,440.0,440.0,440.0,0.0,440.0,4,1,United Kingdom,0.0,0,0.0,24.028472222222224,24.028472222222224,24.028472222222224,,2005.1212392705413,4,1,2,412
15525,2010-12-01 13:17:00,2011-12-07 14:43:00,3,734.37,244.79,265.68,44.43462951347745,274.93,387,3,United Kingdom,229.72,2,371.0597222222222,372.98125,1.9215277777777777,372.98125,185.5298611111111,215.59666873334785,5,3,3,533
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,2,148.44,74.22,74.22,76.82008070810652,128.54,24,1,United Kingdom,19.9,1,0.0020833333333333333,32.90902777777778,32.90694444444444,32.90902777777778,0.0020833333333333333,493.91249446073977,3,3,1,331
15527,2010-12-20 14:15:00,2011-11-21 12:17:00,8,2428.53,303.56625,262.4,150.1248744914427,641.1,991,8,United Kingdom,315.30428571428575,7,335.91805555555555,353.94097222222223,18.022916666666667,353.94097222222223,47.98829365079365,751.3231184578409,4,5,5,455
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,229.33,229.33,229.33,0.0,229.33,123,1,United Kingdom,0.0,0,0.0,253.85833333333332,253.85833333333332,253.85833333333332,,98.91987657157865,1,1,1,111
15529,2010-12-08 12:24:00,2011-11-17 11:29:00,11,3962.6,360.23636363636365,366.18,193.23309562664087,811.24,3455,11,United Kingdom,366.694,10,343.96180555555554,366.0180555555556,22.05625,366.0180555555556,34.39618055555555,1185.473485294062,4,5,5,455
15530,2011-04-07 11:16:00,2011-11-18 12:25:00,4,1497.31,374.3275,385.685,157.56091782228233,548.09,938,4,United Kingdom,316.4066666666667,3,225.04791666666668,246.06527777777777,21.01736111111111,246.06527777777777,75.01597222222223,666.3087392121558,4,4,4,444
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,2,1972.3899999999999,986.1949999999999,986.1949999999999,719.6437844169849,1495.06,1085,2,United Kingdom,477.33000000000004,1,22.038888888888888,29.79375,7.754861111111111,29.79375,22.038888888888888,7249.060792951542,5,3,4,534
15532,2010-12-16 16:45:00,2011-11-14 14:51:00,4,1564.73,391.1825,352.02,97.83854467948714,536.59,515,4,United Kingdom,403.6433333333334,3,332.92083333333335,357.83680555555554,24.915972222222223,357.83680555555554,110.97361111111111,478.81585219829805,4,4,4,444
15533,2011-09-11 15:41:00,2011-11-20 15:35:00,3,807.5699999999999,269.19,252.82999999999998,172.8715745864542,449.65999999999997,289,3,United Kingdom,178.95499999999998,2,69.99583333333334,88.88125,18.885416666666668,88.88125,34.99791666666667,994.9107938963505,4,3,3,433
15535,2011-01-16 12:35:00,2011-06-19 16:02:00,4,502.9,125.725,121.93,87.77195015113503,236.84,135,3,United Kingdom,88.68666666666667,3,154.14375,327.0104166666667,172.86666666666667,327.0104166666667,51.38125,168.39692925174398,2,4,3,243
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,110.92,110.92,0.0,110.92,29,1,United Kingdom,0.0,0,0.0,162.98611111111111,162.98611111111111,162.98611111111111,,74.52009203238175,2,1,1,211
15539,2011-12-02 13:36:00,2011-12-02 13:36:00,1,538.46,538.46,538.46,0.0,538.46,410,1,United Kingdom,0.0,0,0.0,6.968055555555556,6.968055555555556,6.968055555555556,,8461.667610125573,5,1,3,513
15540,2011-11-28 13:51:00,2011-11-28 13:51:00,1,213.3,213.3,213.3,0.0,213.3,200,1,United Kingdom,0.0,0,0.0,10.957638888888889,10.957638888888889,10.957638888888889,,2131.513023639014,5,1,1,511
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13000000000001,85.13000000000001,85.13000000000001,0.0,85.13000000000001,49,1,United Kingdom,0.0,0,0.0,113.91111111111111,113.91111111111111,113.91111111111111,,81.83341299258682,2,1,1,211
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,1,127.86,127.86,127.86,0.0,127.86,86,1,United Kingdom,0.0,0,0.0,287.89166666666665,287.89166666666665,287.89166666666665,,48.63173068573248,1,1,1,111
15544,2010-12-02 12:47:00,2011-11-30 16:43:00,9,3546.71,394.0788888888889,365.1,83.31593911798096,560.35,3109,9,United Kingdom,399.02125,8,363.1638888888889,372.00208333333336,8.838194444444444,372.00208333333336,45.39548611111111,1043.985403307553,5,5,5,555
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,2,288.97,144.485,144.485,12.947125163525698,153.64000000000001,162,2,United Kingdom,153.64000000000001,1,316.8305555555556,370.80694444444447,53.97638888888889,370.80694444444447,316.8305555555556,85.33339376210292,3,3,2,332
15547,2010-12-12 13:26:00,2011-12-02 12:52:00,14,4910.6,350.75714285714287,322.365,175.75597884254492,767.37,3999,12,United Kingdom,318.71,13,354.9763888888889,361.975,6.998611111111111,361.975,27.30587606837607,1485.491263208785,5,5,5,555
15549,2011-01-27 15:38:00,2011-09-23 16:22:00,3,1681.46,560.4866666666667,689.58,448.5169184471566,930.3000000000001,694,3,United Kingdom,375.58000000000004,2,239.03055555555557,315.8833333333333,76.85277777777777,315.8833333333333,119.51527777777778,582.8730121880441,2,3,4,234
15550,2011-02-11 12:49:00,2011-12-05 15:38:00,4,575.63,143.9075,141.745,7.139922385199077,154.24,295,4,United Kingdom,145.91,3,297.1173611111111,301.00069444444443,3.8833333333333333,301.00069444444443,99.03912037037037,209.406443783583,5,4,3,543
15551,2011-11-03 12:37:00,2011-11-03 12:37:00,1,436.06,436.06,436.06,0.0,436.06,218,1,United Kingdom,0.0,0,0.0,36.009027777777774,36.009027777777774,36.009027777777774,,1326.016639345843,3,1,2,312
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,1,90.12,90.12,90.12,0.0,90.12,60,1,United Kingdom,0.0,0,0.0,216.91875,216.91875,216.91875,,45.49233295876913,1,1,1,111
15553,2011-10-10 14:02:00,2011-10-10 14:02:00,1,428.93,428.93,428.93,0.0,428.93,449,1,United Kingdom,0.0,0,0.0,59.95,59.95,59.95,,783.4501251042534,3,1,2,312
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,217.2,217.2,0.0,217.2,74,1,United Kingdom,0.0,0,0.0,277.15972222222223,277.15972222222223,277.15972222222223,,85.81116985292275,1,1,1,111
15555,2010-12-05 14:45:00,2011-11-27 16:19:00,16,4794.86,299.67875,273.095,138.06965178850854,620.35,4427,16,United Kingdom,306.4286666666667,15,357.0652777777778,368.9201388888889,11.854861111111111,368.9201388888889,23.80435185185185,1423.1729706632532,5,5,5,555
15556,2011-11-15 16:08:00,2011-11-15 16:08:00,1,279.77,279.77,279.77,0.0,279.77,236,1,United Kingdom,0.0,0,0.0,23.8625,23.8625,23.8625,,1283.8057621791513,4,1,2,412
15557,2011-11-11 12:46:00,2011-11-11 12:46:00,1,468.91,468.91,468.91,0.0,468.91,213,1,United Kingdom,0.0,0,0.0,28.002777777777776,28.002777777777776,28.002777777777776,,1833.5911318321596,4,1,2,412
15561,2011-05-08 11:38:00,2011-11-28 11:07:00,4,800.59,200.1475,222.285,147.7998920556665,350.92,267,3,United Kingdom,178.28,3,203.97847222222222,215.05,11.071527777777778,215.05,67.99282407407408,407.6475470820739,5,4,3,543
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,134.55,134.55,0.0,134.55,39,1,United Kingdom,0.0,0,0.0,351.12152777777777,351.12152777777777,351.12152777777777,,41.96047190055675,1,1,1,111
15563,2010-12-16 11:27:00,2011-11-17 14:50:00,4,1400.44,350.11,367.81,276.5866621272014,655.8199999999999,1501,3,United Kingdom,376.75,3,336.1409722222222,358.0576388888889,21.916666666666668,358.0576388888889,112.04699074074074,428.27791770024606,4,4,4,444
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,2,173.16000000000003,86.58000000000001,86.58000000000001,3.1395541084682645,88.8,60,2,United Kingdom,84.36000000000001,1,20.159027777777776,70.0875,49.928472222222226,70.0875,20.159027777777776,270.5335473515249,3,3,1,331
15567,2011-11-21 10:48:00,2011-11-21 10:48:00,1,186.01,186.01,186.01,0.0,186.01,223,1,United Kingdom,0.0,0,0.0,18.084722222222222,18.084722222222222,18.084722222222222,,1126.259764995008,4,1,1,411
15568,2011-09-27 14:37:00,2011-12-07 11:27:00,3,758.29,252.76333333333332,228.31,73.88019039859962,335.77,461,3,United Kingdom,264.99,2,70.86805555555556,72.92569444444445,2.057638888888889,72.92569444444445,35.43402777777778,1138.5939569386646,5,3,3,533
15569,2011-01-11 13:26:00,2011-08-28 10:15:00,5,1375.71,275.142,244.79999999999998,47.36207681257233,352.81,666,4,United Kingdom,271.8025,4,228.8673611111111,331.975,103.10763888888889,331.975,57.21684027777778,453.76984712704274,2,4,4,244
15570,2010-12-05 12:57:00,2011-12-02 14:47:00,12,4148.820000000001,345.73500000000007,308.08000000000004,235.8576817605366,958.82,2063,12,United Kingdom,330.10636363636365,11,362.0763888888889,368.9951388888889,6.91875,368.9951388888889,32.91603535353536,1231.1701215576088,5,5,5,555
15571,2011-09-22 13:15:00,2011-11-28 10:02:00,4,650.4300000000001,162.60750000000002,163.24,42.6811186787163,202.35,264,4,United Kingdom,149.36,3,66.86597222222223,77.98263888888889,11.116666666666667,77.98263888888889,22.28865740740741,913.306936194844,5,4,3,543
15572,2011-03-06 14:44:00,2011-12-05 10:09:00,7,2533.42,361.9171428571429,256.76,187.2853410987528,679.25,1213,5,United Kingdom,384.7133333333333,6,273.80902777777777,277.92083333333335,4.111805555555556,277.92083333333335,45.63483796296296,998.1601115425555,5,5,5,555
